Code postal;Commune;Ancienne commune;Département;Nom département;Région
17170;TAUGON;;17;Charente-Maritime;Nouvelle-Aquitaine
17170;LA LAIGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17170;COURCON;;17;Charente-Maritime;Nouvelle-Aquitaine
17170;LA RONDE;;17;Charente-Maritime;Nouvelle-Aquitaine
17170;ST CYR DU DORET;;17;Charente-Maritime;Nouvelle-Aquitaine
17170;ST JEAN DE LIVERSAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17180;PERIGNY;;17;Charente-Maritime;Nouvelle-Aquitaine
17190;ST GEORGES D OLERON;;17;Charente-Maritime;Nouvelle-Aquitaine
17190;ST GEORGES D OLERON;BOYARDVILLE;17;Charente-Maritime;Nouvelle-Aquitaine
17190;ST GEORGES D OLERON;CHERAY;17;Charente-Maritime;Nouvelle-Aquitaine
17190;ST GEORGES D OLERON;DOMINO;17;Charente-Maritime;Nouvelle-Aquitaine
17190;ST GEORGES D OLERON;CHAUCRE;17;Charente-Maritime;Nouvelle-Aquitaine
17190;ST GEORGES D OLERON;SAUZELLE;17;Charente-Maritime;Nouvelle-Aquitaine
17200;ROYAN;;17;Charente-Maritime;Nouvelle-Aquitaine
17200;ST SULPICE DE ROYAN;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;BRAN;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;MERIGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;ORIGNOLLES;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;LE PIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;POUILLAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;ST PALAIS DE NEGRIGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;POLIGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;BUSSAC FORET;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;BEDENAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;CHEPNIERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;CHEVANCEAUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;MONTLIEU LA GARDE;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;CHATENET;;17;Charente-Maritime;Nouvelle-Aquitaine
17210;STE COLOMBE;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;BOURGNEUF;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;MONTROY;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;CROIX CHAPEAU;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;ST MEDARD D AUNIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;ST ROGATIEN;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;LA JARRIE;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;ST VIVIEN;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;SALLES SUR MER;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;LA JARNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;CLAVETTE;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;ST CHRISTOPHE;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;STE SOULLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17220;STE SOULLE;LES GRANDES RIVIERES;17;Charente-Maritime;Nouvelle-Aquitaine
17230;ANDILLY;;17;Charente-Maritime;Nouvelle-Aquitaine
17230;ANDILLY;SERIGNY;17;Charente-Maritime;Nouvelle-Aquitaine
17230;CHARRON;;17;Charente-Maritime;Nouvelle-Aquitaine
17230;CHARRON;BOURG CHAPON;17;Charente-Maritime;Nouvelle-Aquitaine
17230;ST OUEN D AUNIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17230;LONGEVES;;17;Charente-Maritime;Nouvelle-Aquitaine
17230;MARANS;;17;Charente-Maritime;Nouvelle-Aquitaine
17230;VILLEDOUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST GEORGES ANTIGNAC;ANTIGNAC;17;Charente-Maritime;Nouvelle-Aquitaine
17240;MOSNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;STE RAMEE;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;PLASSAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST GEORGES ANTIGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST GREGOIRE D ARDENNES;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;BOIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;CLION;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;CHAMPAGNOLLES;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST CIERS DU TAILLON;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;FLOIRAC;ST ROMAIN SUR GIRONDE;17;Charente-Maritime;Nouvelle-Aquitaine
17240;LORIGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST DIZANT DU GUA;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST FORT SUR GIRONDE;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST GENIS DE SAINTONGE;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST GERMAIN DU SEUDRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17240;ST SIGISMOND DE CLERMONT;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;GEAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;ST PORCHAIRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;TRIZAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;PLASSAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;PONT L ABBE D ARNOULT;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;LES ESSARDS;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;STE GEMME;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;LA VALLEE;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;BEURLAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;SOULIGNONNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;ROMEGOUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;STE RADEGONDE;;17;Charente-Maritime;Nouvelle-Aquitaine
17250;ST SULPICE D ARNOULT;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;JAZENNES;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;GIVREZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;VILLARS EN PONS;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;TANZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;CRAVANS;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;GEMOZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;MONTPELLIER DE MEDILLAN;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;ST ANDRE DE LIDON;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;ST SIMON DE PELLOUAILLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17260;VIROLLET;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;MONTGUYON;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;NEUVICQ;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;ST MARTIN D ARY;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;CLERAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;LE FOUILLOUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;CERCOUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;BORESSE ET MARTRON;;17;Charente-Maritime;Nouvelle-Aquitaine
17270;ST PIERRE DU PALAIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;FORGES;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;AIGREFEUILLE D AUNIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;CHAMBON;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;THAIRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;BALLON;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;CIRE D AUNIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;ARDILLIERES;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;FORGES;PUYDROUARD;17;Charente-Maritime;Nouvelle-Aquitaine
17290;LANDRAIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;LE THOU;;17;Charente-Maritime;Nouvelle-Aquitaine
17290;VIRSON;;17;Charente-Maritime;Nouvelle-Aquitaine
17300;ROCHEFORT;;17;Charente-Maritime;Nouvelle-Aquitaine
17300;VERGEROUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17310;ST PIERRE D OLERON;LA COTINIERE;17;Charente-Maritime;Nouvelle-Aquitaine
17310;ST PIERRE D OLERON;;17;Charente-Maritime;Nouvelle-Aquitaine
17320;MARENNES HIERS BROUAGE;BROUAGE;17;Charente-Maritime;Nouvelle-Aquitaine
17320;MARENNES HIERS BROUAGE;HIERS BROUAGE;17;Charente-Maritime;Nouvelle-Aquitaine
17320;ST JUST LUZAC;LUZAC;17;Charente-Maritime;Nouvelle-Aquitaine
17320;MARENNES HIERS BROUAGE;MARENNES;17;Charente-Maritime;Nouvelle-Aquitaine
17320;ST JUST LUZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;LA CROIX COMTESSE;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;MIGRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;COIVERT;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;ST PIERRE DE L ISLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;VERGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;BERNAY ST MARTIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;BERNAY ST MARTIN;ST MARTIN DE LA COUDRE;17;Charente-Maritime;Nouvelle-Aquitaine
17330;LOULAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;LOZAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;ST FELIX;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;COURANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;DOEUIL SUR LE MIGNON;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;LA JARRIE AUDOUIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;VILLENEUVE LA COMTESSE;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;VILLENEUVE LA COMTESSE;VILLENOUVELLE;17;Charente-Maritime;Nouvelle-Aquitaine
17330;ST MARTIAL;;17;Charente-Maritime;Nouvelle-Aquitaine
17330;ST SEVERIN SUR BOUTONNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17340;YVES;;17;Charente-Maritime;Nouvelle-Aquitaine
17340;YVES;LES BOUCHOLEURS;17;Charente-Maritime;Nouvelle-Aquitaine
17340;CHATELAILLON PLAGE;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;FENIOUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;ANNEPONT;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;PORT D ENVAUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;ST SAVINIEN;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;GRANDJEAN;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;ST SAVINIEN;AGONNAY;17;Charente-Maritime;Nouvelle-Aquitaine
17350;ST SAVINIEN;COULONGE SUR CHARENTE;17;Charente-Maritime;Nouvelle-Aquitaine
17350;CRAZANNES;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;TAILLANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;LE MUNG;;17;Charente-Maritime;Nouvelle-Aquitaine
17350;TAILLEBOURG;;17;Charente-Maritime;Nouvelle-Aquitaine
17360;LA CLOTTE;;17;Charente-Maritime;Nouvelle-Aquitaine
17360;LA BARDE;;17;Charente-Maritime;Nouvelle-Aquitaine
17360;BOSCAMNANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17360;ST AIGULIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17360;LA GENETOUZE;;17;Charente-Maritime;Nouvelle-Aquitaine
17360;ST MARTIN DE COUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17370;ST TROJAN LES BAINS;;17;Charente-Maritime;Nouvelle-Aquitaine
17370;LE GRAND VILLAGE PLAGE;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;LES NOUILLERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;ARCHINGEAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;PUY DU LAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;ST LOUP;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;LA DEVISE;CHERVETTES;17;Charente-Maritime;Nouvelle-Aquitaine
17380;ANNEZAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;ST CREPIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;LA DEVISE;ST LAURENT DE LA BARRIERE;17;Charente-Maritime;Nouvelle-Aquitaine
17380;CHANTEMERLE SUR LA SOIE;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;PUYROLLAND;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;LANDES;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;NACHAMPS;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;TORXE;;17;Charente-Maritime;Nouvelle-Aquitaine
17380;TONNAY BOUTONNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17390;LA TREMBLADE;;17;Charente-Maritime;Nouvelle-Aquitaine
17390;LA TREMBLADE;RONCE LES BAINS;17;Charente-Maritime;Nouvelle-Aquitaine
17400;FONTENET;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ESSOUVERT;ST DENIS DU PIN;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ST JULIEN DE L ESCAP;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;TERNANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;VARAIZE;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;VOISSAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ANTEZANT LA CHAPELLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;LES EGLISES D ARGENTEUIL;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ESSOUVERT;LA BENATE;17;Charente-Maritime;Nouvelle-Aquitaine
17400;POURSAY GARNAUD;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ST JEAN D ANGELY;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ST PARDOULT;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;VERVANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ANTEZANT LA CHAPELLE;LA CHAPELLE BATON;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ASNIERES LA GIRAUD;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;BIGNAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;COURCELLES;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ST PIERRE DE JUILLERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;MAZERAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;ST MARTIN DE JUILLERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17400;LA VERGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17410;ST MARTIN DE RE;;17;Charente-Maritime;Nouvelle-Aquitaine
17420;ST PALAIS SUR MER;;17;Charente-Maritime;Nouvelle-Aquitaine
17420;ST PALAIS SUR MER;COURLAY SUR MER;17;Charente-Maritime;Nouvelle-Aquitaine
17430;BORDS;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;LUSSANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;MURON;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;GENOUILLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;ST HIPPOLYTE;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;CABARIOT;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;CHAMPDOLENT;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;MORAGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;ST COUTANT LE GRAND;;17;Charente-Maritime;Nouvelle-Aquitaine
17430;TONNAY CHARENTE;;17;Charente-Maritime;Nouvelle-Aquitaine
17440;AYTRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17450;FOURAS;;17;Charente-Maritime;Nouvelle-Aquitaine
17450;ST LAURENT DE LA PREE;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;CHERMIGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;COLOMBIERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;LA JARD;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;VARZAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;BERNEUIL;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;PREGUILLAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;RIOUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;TESSON;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;THENAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17460;RETAUD;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;AULNAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;LOIRE SUR NIE;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;NUAILLE SUR BOUTONNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;VILLEMORIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;CONTRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;DAMPIERRE SUR BOUTONNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;AULNAY;SALLES LES AULNAY;17;Charente-Maritime;Nouvelle-Aquitaine
17470;BLANZAY SUR BOUTONNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;CHERBONNIERES;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;ST MANDE SUR BREDOIRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;PAILLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;LA VILLEDIEU;;17;Charente-Maritime;Nouvelle-Aquitaine
17470;ST GEORGES DE LONGUEPIERRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17480;LE CHATEAU D OLERON;LA CHEVALERIE;17;Charente-Maritime;Nouvelle-Aquitaine
17480;LE CHATEAU D OLERON;;17;Charente-Maritime;Nouvelle-Aquitaine
17480;LE CHATEAU D OLERON;LA GACONNIERE;17;Charente-Maritime;Nouvelle-Aquitaine
17480;LE CHATEAU D OLERON;ORS;17;Charente-Maritime;Nouvelle-Aquitaine
17490;MASSAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;BAZAUGES;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;GOURVILLETTE;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;MACQUEVILLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;BEAUVAIS SUR MATHA;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;NEUVICQ LE CHATEAU;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;BRESDON;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;ST OUEN LA THENE;;17;Charente-Maritime;Nouvelle-Aquitaine
17490;SIECQ;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;AGUDELLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;MORTIERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;REAUX SUR TREFLE;REAUX;17;Charente-Maritime;Nouvelle-Aquitaine
17500;CHAMPAGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;FONTAINES D OZILLAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;VANZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;MEUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;OZILLAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;REAUX SUR TREFLE;ST MAURICE DE TAVERNOLE;17;Charente-Maritime;Nouvelle-Aquitaine
17500;ST GERMAIN DE LUSIGNAN;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;ST GERMAIN DE VIBRAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;ALLAS CHAMPAGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;JONZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;LUSSAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;NEULLES;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;CLAM;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;GUITINIERES;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;ST MEDARD;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;LEOVILLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;ST SIMON DE BORDES;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;REAUX SUR TREFLE;MOINGS;17;Charente-Maritime;Nouvelle-Aquitaine
17500;ST HILAIRE DU BOIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;ST MARTIAL DE VITATERNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17500;VILLEXAVIER;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;LES EDUTS;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;NERE;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;ROMAZIERES;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;SEIGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;VILLIERS COUTURE;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;VINAX;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;SALEIGNES;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;CHIVES;;17;Charente-Maritime;Nouvelle-Aquitaine
17510;FONTAINE CHALENDRAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;GERMIGNAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;CELLES;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;ST EUGENE;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;CIERZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;ST CIERS CHAMPAGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;ST MARTIAL SUR NE;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;JARNAC CHAMPAGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;NEUILLAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;STE LHEURINE;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;ARCHIAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;ARTHENAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;BRIE SOUS ARCHIAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;LONZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17520;ST MAIGRIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17530;ARVERT;;17;Charente-Maritime;Nouvelle-Aquitaine
17540;BOUHET;;17;Charente-Maritime;Nouvelle-Aquitaine
17540;LE GUE D ALLERE;;17;Charente-Maritime;Nouvelle-Aquitaine
17540;ANAIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17540;ANGLIERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17540;NUAILLE D AUNIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17540;ST SAUVEUR D AUNIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17540;VERINES;;17;Charente-Maritime;Nouvelle-Aquitaine
17550;DOLUS D OLERON;;17;Charente-Maritime;Nouvelle-Aquitaine
17560;BOURCEFRANC LE CHAPUS;;17;Charente-Maritime;Nouvelle-Aquitaine
17570;LES MATHES;;17;Charente-Maritime;Nouvelle-Aquitaine
17570;ST AUGUSTIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17580;LE BOIS PLAGE EN RE;;17;Charente-Maritime;Nouvelle-Aquitaine
17590;ARS EN RE;;17;Charente-Maritime;Nouvelle-Aquitaine
17590;ST CLEMENT DES BALEINES;;17;Charente-Maritime;Nouvelle-Aquitaine
17590;ST CLEMENT DES BALEINES;LE GILLIEUX;17;Charente-Maritime;Nouvelle-Aquitaine
17600;MEDIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;SABLONCEAUX;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;CORME ROYAL;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;NIEULLE SUR SEUDRE;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;ST ROMAIN DE BENET;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;LE CHAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;NANCRAS;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;PISANY;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;THEZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;BALANZAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;LA CLISSE;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;CORME ECLUSE;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;LE GUA;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;LUCHAT;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;L EGUILLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;ST SORNIN;;17;Charente-Maritime;Nouvelle-Aquitaine
17600;SAUJON;;17;Charente-Maritime;Nouvelle-Aquitaine
17610;DOMPIERRE SUR CHARENTE;;17;Charente-Maritime;Nouvelle-Aquitaine
17610;ST SAUVANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17610;CHERAC;;17;Charente-Maritime;Nouvelle-Aquitaine
17610;CHANIERS;;17;Charente-Maritime;Nouvelle-Aquitaine
17620;BEAUGEAY;;17;Charente-Maritime;Nouvelle-Aquitaine
17620;CHAMPAGNE;;17;Charente-Maritime;Nouvelle-Aquitaine
17620;ECHILLAIS;LA RENAISSANCE;17;Charente-Maritime;Nouvelle-Aquitaine
17620;LA GRIPPERIE ST SYMPHORIEN;;17;Charente-Maritime;Nouvelle-Aquitaine
17620;ST AGNANT;;17;Charente-Maritime;Nouvelle-Aquitaine
17620;ECHILLAIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17620;ST JEAN D ANGLE;;17;Charente-Maritime;Nouvelle-Aquitaine
17630;LA FLOTTE;;17;Charente-Maritime;Nouvelle-Aquitaine
17640;VAUX SUR MER;;17;Charente-Maritime;Nouvelle-Aquitaine
17650;ST DENIS D OLERON;;17;Charente-Maritime;Nouvelle-Aquitaine
17670;LA COUARDE SUR MER;;17;Charente-Maritime;Nouvelle-Aquitaine
17690;ANGOULINS;;17;Charente-Maritime;Nouvelle-Aquitaine
17700;MARSAIS;BOISSE;17;Charente-Maritime;Nouvelle-Aquitaine
17700;SURGERES;;17;Charente-Maritime;Nouvelle-Aquitaine
17700;PUYRAVAULT;;17;Charente-Maritime;Nouvelle-Aquitaine
17700;ST PIERRE LA NOUE;ST GERMAIN DE MARENCENNES;17;Charente-Maritime;Nouvelle-Aquitaine
17700;ST SATURNIN DU BOIS;;17;Charente-Maritime;Nouvelle-Aquitaine
17700;BREUIL LA REORTE;;17;Charente-Maritime;Nouvelle-Aquitaine
